id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_cr_00195,COLUMN_RENAME,toxicology,195,What is the most common bond type?,1,"SELECT bond_type
FROM bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",1,1.4052,123,26,"SELECT bond_type
FROM bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",1,1.5509,123,26,"SELECT bond_type
FROM bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",1,0,0.0091,0,0,SELECT bond_type FROM bond GROUP BY bond_type ORDER BY COUNT(*) DESC LIMIT 1,ast,valid,1,0.0598,0,0,openai_compat
evo_cr_00196,COLUMN_RENAME,toxicology,196,"In the non-carcinogenic molecules, how many contain chlorine atoms?",0,"SELECT COUNT(DISTINCT m.molecule_id) 
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label != 'carcinogenic' AND a.element = 'chlorine'",0,1.2533,130,50,"SELECT COUNT(DISTINCT m.compound_id) 
FROM molecule m
JOIN atom a ON m.compound_id = a.compound_id
WHERE m.classification = 'non-carcinogenic' AND a.chemical_element = 'chlorine'",0,1.5465,131,55,"SELECT COUNT(DISTINCT m.molecule_id) 
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label != 'carcinogenic' AND a.element = 'chlorine'",0,1,1.4543,212,50,"SELECT COUNT(DISTINCT m.compound_id) 
FROM molecule AS m 
JOIN atom AS a ON m.compound_id = a.compound_id 
WHERE m.classification <> 'carcinogenic' 
AND a.chemical_element = 'chlorine'",ast,silent_failure_suspected,0,1.3723,372,56,openai_compat
evo_cr_00197,COLUMN_RENAME,toxicology,197,Calculate the average number of oxygen atoms in single-bonded molecules.,0,"SELECT AVG(oxygen_count) 
FROM (
    SELECT m.molecule_id, COUNT(a.atom_id) AS oxygen_count
    FROM molecule m
    JOIN atom a ON m.molecule_id = a.molecule_id
    JOIN bond b ON m.molecule_id = b.molecule_id
    WHERE a.element = 'O' AND b.bond_type = 'single'
    GROUP BY m.molecule_id
)",0,1.441,129,90,"SELECT AVG(oxygen_count) 
FROM (
    SELECT m.molecule_id, COUNT(a.id) AS oxygen_count
    FROM molecule m
    JOIN atom a ON m.molecule_id = a.compound_id
    JOIN bond b ON m.molecule_id = b.compound_id
    WHERE a.element = 'O' AND b.connection_type = 'single'
    GROUP BY m.molecule_id
)",0,3.8655,128,88,"SELECT AVG(oxygen_count) 
FROM (
    SELECT m.molecule_id, COUNT(a.atom_id) AS oxygen_count
    FROM molecule m
    JOIN atom a ON m.molecule_id = a.molecule_id
    JOIN connected c ON a.atom_id = c.atom_id
    JOIN bond b ON c.bond_id = b.bond_id
    WHERE a.element = 'O' AND b.bond_type = 'single'
    GROUP BY m.molecule_id
)",0,1,2.0589,250,103,"SELECT AVG(oxygen_count) 
FROM (
    SELECT m.molecule_id, COUNT(a.id) AS oxygen_count 
    FROM molecule AS m 
    JOIN atom AS a ON m.molecule_id = a.compound_id 
    JOIN bond AS b ON m.molecule_id = b.compound_id 
    WHERE a.element = 'O' AND b.connection_type = 'single' 
    GROUP BY m.molecule_id
)",ast,valid,0,1.8437,399,92,openai_compat
evo_cr_00198,COLUMN_RENAME,toxicology,198,On average how many carcinogenic molecules are single bonded?,0,"SELECT AVG(single_bond_count) 
FROM (
    SELECT m.molecule_id, COUNT(DISTINCT b.bond_id) AS single_bond_count
    FROM molecule m
    JOIN bond b ON m.molecule_id = b.molecule_id
    WHERE m.label = 'carcinogenic' AND b.bond_type = 'single'
    GROUP BY m.molecule_id
)",0,1.3076,126,84,"SELECT AVG(single_bond_count) 
FROM (
    SELECT m.compound_id, COUNT(b.connection_id) AS single_bond_count
    FROM molecule m
    JOIN bond b ON m.compound_id = b.compound_id
    WHERE m.label = 'carcinogenic' AND b.link_type = 'single'
    GROUP BY m.compound_id
)",0,1.3457,126,79,"SELECT AVG(single_bond_count) 
FROM (
    SELECT b.molecule_id, COUNT(DISTINCT b.bond_id) AS single_bond_count
    FROM molecule m
    JOIN bond b ON m.molecule_id = b.molecule_id
    WHERE m.label = 'carcinogenic' AND b.bond_type = 'single'
    GROUP BY b.molecule_id
)",0,1,1.5795,242,84,"SELECT AVG(single_bond_count) 
FROM (
    SELECT m.compound_id, COUNT(DISTINCT b.connection_id) AS single_bond_count 
    FROM molecule AS m 
    JOIN bond AS b ON m.compound_id = b.compound_id 
    WHERE m.label = 'carcinogenic' AND b.link_type = 'single' 
    GROUP BY m.compound_id
)",ast,valid,0,1.3011,501,85,openai_compat
evo_tm_00002,TABLE_MERGE,california_schools,2,Please list the zip code of all the charter schools in Fresno County Office of Education.,0,"SELECT s.Zip 
FROM schools s
JOIN frpm f ON s.CDSCode = f.CDSCode
WHERE s.County = 'Fresno' 
AND f.County Name = 'Fresno County Office of Education'
AND f.""Charter School (Y/N)"" = 1",0,1.3875,552,67,"SELECT DISTINCT mt.Zip 
FROM merged_table mt
WHERE mt.County Name = 'Fresno' 
  AND mt.Charter School (Y/N) = 1",0,1.7081,545,40,"SELECT s.Zip 
FROM schools s
JOIN frpm f ON s.CDSCode = f.CDSCode
WHERE s.County = 'Fresno' 
AND f.""County Name"" = 'Fresno County Office of Education'
AND f.""Charter School (Y/N)"" = 1",0,1,2.0073,649,68,"SELECT m.Zip 
FROM merged_table m
WHERE m.County = 'Fresno' 
AND m.""County Name"" LIKE '%Fresno County Office of Education%'
AND m.""Charter School (Y/N)"" = 1",parse_error,silent_failure_suspected,0,2.37,1529,108,openai_compat
evo_tm_00003,TABLE_MERGE,california_schools,3,What is the unabbreviated mailing street address of the school with the highest FRPM count for K-12 students?,1,"SELECT s.MailStreet 
FROM frpm f
JOIN schools s ON f.CDSCode = s.CDSCode
ORDER BY f.`FRPM Count (K-12)` DESC
LIMIT 1",0,1.1028,559,46,"SELECT MailStreet 
FROM merged_table 
ORDER BY `FRPM Count (K-12)` DESC 
LIMIT 1",1,1.4197,552,29,"SELECT s.MailStreet 
FROM frpm f
JOIN schools s ON f.CDSCode = s.CDSCode
ORDER BY f.`FRPM Count (K-12)` DESC
LIMIT 1",0,1,1.7043,635,46,"SELECT MailStreet FROM merged_table ORDER BY ""FRPM Count (K-12)"" DESC LIMIT 1",ast,silent_failure_suspected,1,1.2254,727,26,openai_compat
evo_tm_00004,TABLE_MERGE,california_schools,4,Please list the phone numbers of the direct charter-funded schools that are opened after 2000/1/1.,0,"SELECT Phone 
FROM schools 
WHERE Charter = 1 
  AND FundingType = 'Direct' 
  AND OpenDate > '2000-01-01'",0,0.93,558,38,"SELECT Phone 
FROM merged_table 
WHERE Charter = 1 
AND Charter Funding Type = 'Direct' 
AND OpenDate > 20000101",0,0.9169,551,35,"SELECT Phone 
FROM schools 
WHERE Charter = 1 
  AND FundingType = 'Direct' 
  AND OpenDate > '2000-01-01'",0,1,1.2858,625,38,SELECT Phone FROM merged_table WHERE Charter = 1 AND FundingType = 'Direct' AND OpenDate > '2000-01-01',ast,silent_failure_suspected,0,0.9663,714,33,openai_compat
evo_tm_00005,TABLE_MERGE,california_schools,5,How many schools with an average score in Math greater than 400 in the SAT test are exclusively virtual?,0,"SELECT COUNT(*)
FROM satscores s
JOIN schools sc ON s.cds = sc.CDSCode
WHERE s.AvgScrMath > 400 AND sc.Virtual = 'Yes'",0,1.0981,556,42,"SELECT COUNT(*)
FROM merged_table
WHERE AvgScrMath > 400 AND Virtual = 'Yes'",0,0.9103,553,25,"SELECT COUNT(*)
FROM satscores s
JOIN schools sc ON s.cds = sc.CDSCode
WHERE s.AvgScrMath > 400 AND sc.Virtual = '1'",0,1,1.689,628,42,"SELECT COUNT(*) 
FROM merged_table 
WHERE AvgScrMath > 400 AND Virtual = 'Yes'",ast,silent_failure_suspected,0,0.9882,665,25,openai_compat
evo_tm_00344,TABLE_MERGE,card_games,344,List all the mythic rarity print cards banned in gladiator format.,0,"SELECT c.name 
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.rarity = 'Mythic' AND l.format = 'Gladiator' AND l.status = 'Banned'",0,1.4353,589,50,"SELECT name 
FROM cards_legalities 
WHERE rarity = 'mythic' 
AND format = 'gladiator' 
AND status = 'banned'",0,1.5443,582,38,"SELECT c.name 
FROM ""cards"" c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.rarity = 'Mythic' AND l.format = 'Gladiator' AND l.status = 'Banned'",0,1,1.8299,668,52,"SELECT name 
FROM cards_legalities 
WHERE rarity = 'Mythic' 
AND format LIKE '%Gladiator%' 
AND status LIKE '%Banned%'",ast,silent_failure_suspected,0,2.8795,1571,72,openai_compat
evo_tm_00345,TABLE_MERGE,card_games,345,"For artifact type of cards that do not have multiple faces on the same card, state its legalities status for vintage play format.",0,"SELECT c.name, l.status
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.types LIKE '%Artifact%'
  AND c.layout NOT IN ('transform', 'modal_dfc', 'meld', 'adventure', 'split', 'flip')
  AND l.format = 'Vintage'",0,2.2894,601,68,"SELECT cl.name, cl.status
FROM cards_legalities cl
WHERE cl.types LIKE '%Artifact%'
  AND cl.layout != 'transform'
  AND cl.format = 'Vintage'",0,1.6004,606,41,"SELECT c.name, l.status
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.types LIKE '%Artifact%'
  AND c.layout NOT IN ('transform', 'modal_dfc', 'meld', 'adventure', 'split', 'flip')
  AND l.format = 'Vintage'",0,1,1.8523,698,68,"SELECT cl.name, cl.status 
FROM cards_legalities AS cl 
WHERE cl.types LIKE '%Artifact%' 
AND NOT cl.layout IN ('transform', 'modal_dfc', 'meld', 'adventure', 'split', 'flip') 
AND cl.format = 'Vintage'",ast,valid,0,1.5928,743,61,openai_compat
evo_tm_00346,TABLE_MERGE,card_games,346,List all the card id and artist with unknown power which are legal for commander play format.,0,"SELECT c.id, c.artist
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.power IS NULL AND l.format = 'Commander' AND l.status = 'Legal'",0,1.3992,593,45,"SELECT id, artist 
FROM cards_legalities 
WHERE power IS NULL AND format = 'commander' AND status = 'legal'",0,1.7286,586,32,"SELECT c.id, c.artist
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.power IS NULL AND l.format = 'Commander' AND l.status = 'Legal'",0,1,2.0331,667,45,"SELECT id, artist 
FROM cards_legalities 
WHERE power IS NULL 
AND format LIKE '%Commander%' 
AND status LIKE '%Legal%'",ast,valid,0,2.8374,1569,62,openai_compat
evo_tm_00537,TABLE_MERGE,codebase_community,537,How many posts does the user csgillespie own?,1,SELECT COUNT(*) FROM posts WHERE OwnerUserId = (SELECT Id FROM users WHERE DisplayName = 'csgillespie'),0,1.1671,396,29,"SELECT COUNT(*) 
FROM merged_table 
WHERE OwnerDisplayName = 'csgillespie'",0,1.413,386,23,SELECT COUNT(*) FROM posts WHERE OwnerUserId = (SELECT Id FROM users WHERE DisplayName = 'csgillespie'),0,1,1.4486,454,29,"SELECT COUNT(*) 
FROM merged_table 
WHERE OwnerUserId = (SELECT Id FROM merged_table WHERE DisplayName = 'csgillespie')",ast,silent_failure_suspected,1,1.5282,484,33,openai_compat
evo_tm_00538,TABLE_MERGE,codebase_community,538,Please list the titles of the posts owned by the user csgillespie?,1,"SELECT p.Title 
FROM posts p
JOIN users u ON p.OwnerUserId = u.Id
WHERE u.DisplayName = 'csgillespie'",0,1.4516,400,35,"SELECT Title 
FROM posts_users 
WHERE OwnerDisplayName = 'csgillespie'",0,1.1619,388,22,"SELECT p.Title 
FROM posts p
JOIN users u ON p.OwnerUserId = u.Id
WHERE u.DisplayName = 'csgillespie'",0,1,1.4782,464,35,SELECT Title FROM posts_users WHERE DisplayName = 'csgillespie',ast,valid,1,1.1906,547,19,openai_compat
evo_tm_00539,TABLE_MERGE,codebase_community,539,"Who is the owner of the post ""Eliciting priors from experts""?",0,"SELECT OwnerDisplayName 
FROM posts 
WHERE Title = 'Eliciting priors from experts'",0,1.201,400,24,"SELECT OwnerDisplayName 
FROM merged_table 
WHERE Title = 'Eliciting priors from experts'",0,1.3309,390,25,"SELECT OwnerDisplayName 
FROM posts 
WHERE Title = 'Eliciting priors from experts'",0,1,3.8558,453,24,SELECT OwnerDisplayName FROM merged_table WHERE Title = 'Eliciting priors from experts',ast,silent_failure_suspected,0,1.22,481,23,openai_compat
evo_tm_00540,TABLE_MERGE,codebase_community,540,What is the title of the post that is owned by csgillespie and has the highest popularity?,1,"SELECT Title
FROM posts
WHERE OwnerUserId = (SELECT Id FROM users WHERE DisplayName = 'csgillespie')
ORDER BY (Score + ViewCount) DESC
LIMIT 1",0,1.7215,405,44,"SELECT Title 
FROM merged_table 
WHERE OwnerDisplayName = 'csgillespie' 
ORDER BY (ViewCount_posts + CommentCount + FavoriteCount) DESC 
LIMIT 1",0,1.2869,395,42,"SELECT Title
FROM posts
WHERE OwnerUserId = (SELECT Id FROM users WHERE DisplayName = 'csgillespie')
ORDER BY (Score + ViewCount) DESC
LIMIT 1",0,1,1.4678,478,44,"SELECT Title 
FROM merged_table 
WHERE OwnerUserId = (SELECT Id FROM merged_table WHERE DisplayName = 'csgillespie') 
ORDER BY (Score + ViewCount_posts) DESC 
LIMIT 1",ast,silent_failure_suspected,1,1.2658,505,48,openai_compat
evo_tm_01472,TABLE_MERGE,debit_card_specializing,1472,"In 2012, who had the least consumption in LAM?",1,"SELECT y.CustomerID
FROM yearmonth y
JOIN customers c ON y.CustomerID = c.CustomerID
WHERE y.Date LIKE '2012%' AND c.Segment = 'LAM'
GROUP BY y.CustomerID
ORDER BY SUM(y.Consumption) ASC
LIMIT 1",0,1.2739,169,61,"SELECT CustomerID
FROM customers_yearmonth
WHERE Segment = 'LAM' AND Date LIKE '2012%'
GROUP BY CustomerID
ORDER BY SUM(Consumption) ASC
LIMIT 1",1,1.1352,163,43,"SELECT y.CustomerID
FROM transactions_1k t
JOIN customers c ON t.CustomerID = c.CustomerID
JOIN yearmonth y ON t.CustomerID = y.CustomerID
WHERE y.Date LIKE '2012%' AND c.Segment = 'LAM'
GROUP BY y.CustomerID
ORDER BY SUM(y.Consumption) ASC
LIMIT 1",0,1,1.3749,260,76,"SELECT CustomerID 
FROM customers_yearmonth 
WHERE Date LIKE '2012%' AND Segment = 'LAM' 
GROUP BY CustomerID 
ORDER BY SUM(Consumption) ASC 
LIMIT 1",ast,silent_failure_suspected,1,1.2133,354,44,openai_compat
evo_tm_01473,TABLE_MERGE,debit_card_specializing,1473,What was the average monthly consumption of customers in SME for the year 2013?,0,"SELECT AVG(y.Consumption) AS AverageMonthlyConsumption
FROM yearmonth y
JOIN customers c ON y.CustomerID = c.CustomerID
WHERE c.Segment = 'SME' AND y.Date LIKE '2013-%'",0,1.9637,172,50,"SELECT AVG(cy.Consumption) AS AverageMonthlyConsumption
FROM customers_yearmonth cy
WHERE cy.Segment = 'SME' AND strftime('%Y', cy.Date) = '2013'",0,1.6875,166,45,"SELECT AVG(y.Consumption) AS AverageMonthlyConsumption
FROM yearmonth y
JOIN customers c ON y.CustomerID = c.CustomerID
WHERE c.Segment = 'SME' AND strftime('%Y', y.Date) = '2013'",0,1,1.2814,252,55,"SELECT AVG(cy.Consumption) AS AverageMonthlyConsumption 
FROM customers_yearmonth AS cy 
WHERE cy.Segment = 'SME' AND cy.Date LIKE '2013-%'",ast,valid,0,1.2297,348,41,openai_compat
evo_tm_01474,TABLE_MERGE,debit_card_specializing,1474,"Which customers, paying in CZK, consumed the most gas in 2011?",1,"SELECT c.CustomerID
FROM customers c
JOIN yearmonth ym ON c.CustomerID = ym.CustomerID
WHERE c.Currency = 'CZK' AND ym.Date LIKE '2011%'
GROUP BY c.CustomerID
ORDER BY SUM(ym.Consumption) DESC
LIMIT 1",0,1.1152,172,62,"SELECT c.CustomerID
FROM customers_yearmonth c
JOIN transactions_1k t ON c.CustomerID = t.CustomerID
JOIN products p ON t.ProductID = p.ProductID
WHERE c.Currency = 'CZK' 
  AND strftime('%Y', t.Date) = '2011'
  AND p.Description LIKE '%gas%'
GROUP BY c.CustomerID
ORDER BY SUM(t.Amount) DESC
LIMIT 1",0,1.8046,166,92,"SELECT c.CustomerID
FROM customers c
JOIN yearmonth ym ON c.CustomerID = ym.CustomerID
WHERE c.Currency = 'CZK' AND ym.Date LIKE '2011%'
GROUP BY c.CustomerID
ORDER BY SUM(ym.Consumption) DESC
LIMIT 1",0,1,1.3244,263,62,"SELECT CustomerID 
FROM customers_yearmonth 
WHERE Currency = 'CZK' AND Date LIKE '2011%' 
GROUP BY CustomerID 
ORDER BY SUM(Consumption) DESC 
LIMIT 1",ast,silent_failure_suspected,1,1.2303,358,45,openai_compat
evo_tm_01475,TABLE_MERGE,debit_card_specializing,1475,"How many customers in KAM had a consumption of less than 30,000 for the year 2012?",0,"SELECT COUNT(DISTINCT y.CustomerID) 
FROM yearmonth y
JOIN customers c ON y.CustomerID = c.CustomerID
WHERE c.Segment = 'KAM' 
  AND y.Consumption < 30000 
  AND y.Date LIKE '2012%'",0,1.1462,178,60,"SELECT COUNT(DISTINCT CustomerID) 
FROM customers_yearmonth 
WHERE Segment = 'KAM' 
  AND Consumption < 30000 
  AND Date LIKE '2012%'",0,1.2174,172,43,"SELECT COUNT(DISTINCT y.CustomerID) 
FROM yearmonth y
JOIN customers c ON y.CustomerID = c.CustomerID
WHERE c.Segment = 'KAM' 
  AND y.Consumption < 30000 
  AND y.Date LIKE '2012%'",0,1,1.4051,269,60,"SELECT COUNT(DISTINCT CustomerID) 
FROM customers_yearmonth 
WHERE Segment = 'KAM' AND Consumption < 30000 AND Date LIKE '2012%'",ast,valid,0,1.3539,361,38,openai_compat
evo_tm_01026,TABLE_MERGE,european_football_2,1026,Which home team had lost the fewest matches in the 2016 season?,0,"SELECT T.team_long_name
FROM Team T
JOIN Match M ON T.team_api_id = M.home_team_api_id
WHERE M.season = '2016'
GROUP BY T.team_long_name
ORDER BY SUM(CASE WHEN M.home_team_goal < M.away_team_goal THEN 1 ELSE 0 END) ASC
LIMIT 1",0,1.4487,1087,75,"SELECT team_long_name
FROM MatchTeam
WHERE season = '2016' AND home_team_goal < away_team_goal
GROUP BY home_team_api_id
ORDER BY COUNT(*) ASC
LIMIT 1",0,1.2099,950,46,"SELECT T.team_long_name
FROM Team AS T
JOIN Match AS M ON T.team_api_id = M.home_team_api_id
WHERE M.season = '2016'
GROUP BY T.team_long_name
ORDER BY SUM(CASE WHEN M.home_team_goal < M.away_team_goal THEN 1 ELSE 0 END) ASC
LIMIT 1",0,1,1.4919,1191,77,"SELECT team_long_name 
FROM MatchTeam 
WHERE season = '2016' 
GROUP BY team_long_name 
ORDER BY SUM(CASE WHEN home_team_goal < away_team_goal THEN 1 ELSE 0 END) ASC 
LIMIT 1",ast,silent_failure_suspected,0,1.62,1091,54,openai_compat
evo_tm_01027,TABLE_MERGE,european_football_2,1027,Indicate the full names of the top 10 players with the highest number of penalties.,0,"SELECT p.player_name
FROM Player p
JOIN Player_Attributes pa ON p.player_api_id = pa.player_api_id
GROUP BY p.player_name
ORDER BY SUM(pa.penalties) DESC
LIMIT 10",0,1.2871,1089,48,"SELECT p.player_name
FROM player_info p
GROUP BY p.player_api_id
ORDER BY SUM(p.penalties) DESC
LIMIT 10",0,1.0502,1070,34,"SELECT p.player_name
FROM Player p
JOIN Player_Attributes pa ON p.player_api_id = pa.player_api_id
GROUP BY p.player_name
ORDER BY SUM(pa.penalties) DESC
LIMIT 10",0,1,1.2479,1166,48,"SELECT player_name 
FROM player_info 
GROUP BY player_name 
ORDER BY SUM(penalties) DESC 
LIMIT 10",ast,silent_failure_suspected,0,1.131,1246,30,openai_compat
evo_tm_01028,TABLE_MERGE,european_football_2,1028,"In Scotland Premier League, which away team won the most during the 2010 season?",0,"SELECT T.team_long_name, COUNT(*) AS wins
FROM Match M
JOIN League L ON M.league_id = L.id
JOIN Country C ON M.country_id = C.id
JOIN Team T ON M.away_team_api_id = T.team_api_id
WHERE C.name = 'Scotland' AND L.name = 'Premier League' AND M.season = '2010/2011' AND M.away_team_goal > M.home_team_goal
GROUP BY T.team_long_name
ORDER BY wins DESC
LIMIT 1",0,2.3332,1089,114,"SELECT mt.away_team_api_id, COUNT(*) AS wins
FROM match_team mt
JOIN League l ON mt.league_id = l.id
JOIN Country c ON l.country_id = c.id
WHERE c.name = 'Scotland' AND l.name = 'Premier League' AND mt.season = '2010' AND mt.away_team_goal > mt.home_team_goal
GROUP BY mt.away_team_api_id
ORDER BY wins DESC
LIMIT 1",0,1.5244,952,100,"SELECT T.team_long_name, COUNT(*) AS wins
FROM 'Match' M
JOIN League L ON M.league_id = L.id
JOIN Country C ON M.country_id = C.id
JOIN Team T ON M.away_team_api_id = T.team_api_id
WHERE C.name = 'Scotland' AND L.name = 'Premier League' AND M.season = '2010/2011' AND M.away_team_goal > M.home_team_goal
GROUP BY T.team_long_name
ORDER BY wins DESC
LIMIT 1",0,1,1.9866,1232,116,"SELECT T.team_long_name, COUNT(*) AS wins 
FROM match_team AS M 
JOIN League AS L ON M.league_id = L.id 
JOIN Country AS C ON M.country_id = C.id 
WHERE C.name = 'Scotland' 
AND L.name = 'Premier League' 
AND M.season = '2010/2011' 
AND M.away_team_goal > M.home_team_goal 
GROUP BY M.away_team_api_id, T.team_long_name 
ORDER BY wins DESC 
LIMIT 1",ast,execution_error,0,1.5546,1131,112,openai_compat
