id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_cr_00717,COLUMN_RENAME,superhero,717,Please list all the superpowers of 3-D Man.,1,"SELECT sp.power_name
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sh.superhero_name = '3-D Man'",0,2.2429,262,60,"SELECT sp.energy_type
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.character_id
JOIN superpower sp ON hp.ability_id = sp.id
WHERE sh.superhero_name = '3-D Man'",1,1.0297,258,65,"SELECT sp.power_name
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sh.superhero_name = '3-D Man'",0,1,1.043,363,60,SELECT sp.energy_type FROM superhero AS sh JOIN hero_power AS hp ON sh.id = hp.character_id JOIN superpower AS sp ON hp.ability_id = sp.id WHERE sh.superhero_name = '3-D Man',ast,valid,1,1.1683,598,64,anthropic
evo_cr_00718,COLUMN_RENAME,superhero,718,"How many superheroes have the super power of ""Super Strength""?",1,"SELECT COUNT(*) FROM superhero s
JOIN hero_power hp ON s.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'",0,1.4478,264,56,"SELECT COUNT(DISTINCT hp.character_id)
FROM hero_power hp
JOIN superpower sp ON hp.ability_id = sp.identifier
WHERE sp.energy_type = 'Super Strength'",1,1.1023,264,54,"SELECT COUNT(*) FROM superhero s
JOIN hero_power hp ON s.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'",0,1,1.3662,361,56,SELECT COUNT(*) FROM superhero AS s JOIN hero_power AS hp ON s.id = hp.character_id JOIN superpower AS sp ON hp.ability_id = sp.identifier WHERE sp.energy_type = 'Super Strength',ast,valid,1,1.1298,525,61,anthropic
evo_cr_00719,COLUMN_RENAME,superhero,719,"Among the superheroes with the super power of ""Super Strength"", how many of them have a height of over 200cm?",1,"SELECT COUNT(DISTINCT sh.id)
FROM superhero sh
JOIN hero_power hp ON sh.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE sp.power_name = 'Super Strength'
AND sh.height_cm > 200",0,1.8796,276,73,"SELECT COUNT(DISTINCT sh.identifier)
FROM superhero sh
JOIN hero_power hp ON sh.identifier = hp.character_id
JOIN superpower sp ON hp.power_id = sp.identifier
WHERE sp.power_name = 'Super Strength'
AND sh.height_cm > 200",1,1.627,264,77,"SELECT COUNT(DISTINCT superhero.id)
FROM superhero
JOIN hero_power ON superhero.id = hero_power.hero_id
JOIN superpower ON hero_power.power_id = superpower.id
WHERE superpower.power_name = 'Super Strength'
AND superhero.height_cm > 200",0,1,1.1939,387,83,SELECT COUNT(DISTINCT sh.identifier) FROM superhero AS sh JOIN hero_power AS hp ON sh.identifier = hp.character_id JOIN superpower AS sp ON hp.power_id = sp.identifier WHERE sp.power_name = 'Super Strength' AND sh.height_cm > 200,ast,valid,1,1.9125,783,75,anthropic
evo_cr_00720,COLUMN_RENAME,superhero,720,Please list the full names of all the superheroes with over 15 super powers.,0,"SELECT sh.full_name
FROM superhero sh
WHERE (
  SELECT COUNT(*)
  FROM hero_power hp
  WHERE hp.hero_id = sh.id
) > 15",0,1.1189,267,48,"SELECT DISTINCT s.full_name
FROM superhero s
JOIN hero_power hp ON s.id = hp.character_id
GROUP BY s.id, s.full_name
HAVING COUNT(hp.ability_id) > 15",0,1.2669,260,63,"SELECT sh.full_name
FROM superhero sh
WHERE (
  SELECT COUNT(*)
  FROM hero_power hp
  WHERE hp.hero_id = sh.id
) > 15
```

Wait, let me check the schema again. The error says ""no such column: hp.hero_id"" but looking at the hero_power table definition, it has `hero_id` and `power_id` columns. Let me verify the actual column names in hero_power table.

Looking at the schema provided: `TABLE hero_power ( hero_id INTEGER, power_id INTEGER )`

The column should exist. However, the error suggests the column doesn't exist. Let me check if perhaps the column is named differently. Given the error, I'll assume the hero_power table might have different column names. A common pattern would be `superhero_id` instead of `hero_id`.

```sql
SELECT sh.full_name
FROM superhero sh
WHERE (
  SELECT COUNT(*)
  FROM hero_power hp
  WHERE hp.superhero_id = sh.id
) > 15",0,1,3.0002,355,253,SELECT sh.full_name FROM superhero AS sh WHERE (SELECT COUNT(*) FROM hero_power AS hp WHERE hp.character_id = sh.id) > 15,ast,valid,0,1.18,631,45,anthropic
evo_cr_01149,COLUMN_RENAME,thrombosis_prediction,1149,Are there more in-patient or outpatient who were male? What is the deviation in percentage?,0,"SELECT 
  Admission,
  COUNT(*) as count,
  ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM Patient WHERE SEX = 'M'), 2) as percentage
FROM Patient
WHERE SEX = 'M'
GROUP BY Admission",0,1.2902,395,74,"SELECT 
  Admission,
  COUNT(*) as count,
  ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male'), 2) as percentage,
  ROUND(ABS(
    100.0 * COUNT(*) / (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male') -
    (SELECT 100.0 * COUNT(*) FROM Patient WHERE Gender = 'Male' AND Admission = 'in-patient') / (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male')
  ), 2) as deviation
FROM Patient
WHERE Gender = 'Male'
GROUP BY Admission
ORDER BY count DESC;
```

Wait, let me reconsider this more simply:

```sql
SELECT 
  Admission,
  COUNT(*) as count
FROM Patient
WHERE Gender = 'Male'
GROUP BY Admission;
```

Actually, for the complete answer with deviation:

```sql
SELECT 
  'in-patient' as admission_type,
  (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male' AND Admission = 'in-patient') as count,
  ROUND(100.0 * (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male' AND Admission = 'in-patient') / (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male'), 2) as percentage,
  ROUND(ABS(
    100.0 * (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male' AND Admission = 'in-patient') / (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male') -
    100.0 * (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male' AND Admission = 'outpatient') / (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male')
  ), 2) as deviation
UNION ALL
SELECT 
  'outpatient' as admission_type,
  (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male' AND Admission = 'outpatient') as count,
  ROUND(100.0 * (SELECT COUNT(*) FROM Patient WHERE Gender = 'Male' AND Admission =",0,3.4225,397,512,"SELECT 
  Admission,
  COUNT(*) as count,
  ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM Patient WHERE Admission IS NOT NULL), 2) as percentage
FROM Patient
WHERE Admission IS NOT NULL
GROUP BY Admission",0,1,1.1553,502,66,"SELECT Admission, COUNT(*) AS count, ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM Patient WHERE Gender = 'M'), 2) AS percentage FROM Patient WHERE Gender = 'M' GROUP BY Admission",ast,valid,0,1.1109,677,62,anthropic
evo_cr_01150,COLUMN_RENAME,thrombosis_prediction,1150,What is the percentage of female patient were born after 1930?,0,"SELECT ROUND(100.0 * SUM(CASE WHEN SEX = 'F' AND Birthday > '1930-12-31' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage
FROM Patient",0,1.4431,388,66,"SELECT 
  ROUND(100.0 * SUM(CASE WHEN Gender = 'Female' AND Birthday > '1930-12-31' THEN 1 ELSE 0 END) / 
  SUM(CASE WHEN Gender = 'Female' THEN 1 ELSE 0 END), 2) AS percentage
FROM Patient
WHERE Gender = 'Female'",0,1.4172,387,101,"SELECT ROUND(100.0 * SUM(CASE WHEN SEX = 'F' AND Birthday > '1930-12-31' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage
FROM Patient
WHERE SEX IS NOT NULL",0,1,1.1488,487,68,"SELECT ROUND(100.0 * SUM(CASE WHEN Gender = 'F' AND Birthday > '1930-12-31' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage FROM Patient",ast,valid,0,0.0373,0,0,anthropic
evo_cr_01152,COLUMN_RENAME,thrombosis_prediction,1152,What is the ratio of outpatient to inpatient followed up treatment among all the 'SLE' diagnosed patient?,0,"SELECT 
  CAST(SUM(CASE WHEN Admission = 'outpatient' THEN 1 ELSE 0 END) AS FLOAT) / 
  SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) AS outpatient_to_inpatient_ratio
FROM Patient
WHERE Diagnosis = 'SLE'",0,2.9612,400,104,"SELECT 
  CAST(SUM(CASE WHEN Admission = 'outpatient' THEN 1 ELSE 0 END) AS FLOAT) / 
  CAST(SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) AS FLOAT) AS outpatient_to_inpatient_ratio
FROM Patient
WHERE Diagnosis = 'SLE'",0,1.4955,402,111,"SELECT 
  CAST(SUM(CASE WHEN Admission = 'outpatient' THEN 1 ELSE 0 END) AS FLOAT) / 
  SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) AS outpatient_to_inpatient_ratio
FROM Patient
WHERE Diagnosis = 'SLE'",0,0,0.001,0,0,SELECT CAST(SUM(CASE WHEN Admission = 'outpatient' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN Admission = 'inpatient' THEN 1 ELSE 0 END) AS outpatient_to_inpatient_ratio FROM Patient WHERE Diagnosis = 'SLE',ast,valid,0,0.0803,0,0,anthropic
evo_cr_00195,COLUMN_RENAME,toxicology,195,What is the most common bond type?,0,"SELECT bond_type, COUNT(*) as count
FROM bond
GROUP BY bond_type
ORDER BY count DESC
LIMIT 1",0,1.017,141,33,"SELECT bond_type, COUNT(*) as count
FROM bond
GROUP BY bond_type
ORDER BY count DESC
LIMIT 1",0,0.9927,141,33,"SELECT bond_type, COUNT(*) as count
FROM bond
GROUP BY bond_type
ORDER BY count DESC
LIMIT 1",0,0,0.0079,0,0,"SELECT bond_type, COUNT(*) AS count FROM bond GROUP BY bond_type ORDER BY count DESC LIMIT 1",ast,valid,0,0.0572,0,0,anthropic
evo_cr_00196,COLUMN_RENAME,toxicology,196,"In the non-carcinogenic molecules, how many contain chlorine atoms?",0,"SELECT COUNT(DISTINCT m.molecule_id)
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label = 'non-carcinogenic'
AND a.element = 'Cl'",0,1.1749,149,64,"SELECT COUNT(DISTINCT m.compound_id)
FROM molecule m
JOIN atom a ON m.compound_id = a.compound_id
WHERE m.classification = 'non-carcinogenic'
AND a.chemical_element = 'Cl'",0,2.1928,151,66,"SELECT COUNT(DISTINCT a.molecule_id)
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label = 'non-carcinogenic'
AND a.element = 'Cl'",0,1,1.1029,249,59,SELECT COUNT(DISTINCT m.compound_id) FROM molecule AS m JOIN atom AS a ON m.compound_id = a.compound_id WHERE m.classification = 'non-carcinogenic' AND a.chemical_element = 'Cl',ast,silent_failure_suspected,0,1.095,433,64,anthropic
evo_cr_00197,COLUMN_RENAME,toxicology,197,Calculate the average number of oxygen atoms in single-bonded molecules.,0,"SELECT AVG(oxygen_count) as average_oxygen_atoms
FROM (
  SELECT m.molecule_id, COUNT(a.atom_id) as oxygen_count
  FROM molecule m
  JOIN atom a ON m.molecule_id = a.molecule_id
  WHERE a.element = 'O'
  AND m.molecule_id IN (
    SELECT DISTINCT m2.molecule_id
    FROM molecule m2
    JOIN bond b ON m2.molecule_id = b.molecule_id
    WHERE b.bond_type = 'single'
  )
  GROUP BY m.molecule_id
)",0,2.1755,147,151,"SELECT AVG(oxygen_count) as average_oxygen_atoms
FROM (
  SELECT m.molecule_id, COUNT(a.id) as oxygen_count
  FROM molecule m
  JOIN atom a ON m.molecule_id = a.compound_id
  JOIN connected c ON a.id = c.atom_id
  JOIN bond b ON c.bond_id = b.bond_id
  WHERE a.element = 'O' AND b.connection_type = 'single'
  GROUP BY m.molecule_id
)",0,1.5314,145,131,"SELECT AVG(oxygen_count) as average_oxygen_atoms
FROM (
  SELECT m.molecule_id, COUNT(a.atom_id) as oxygen_count
  FROM molecule m
  JOIN atom a ON m.molecule_id = a.molecule_id
  WHERE a.element = 'O'
  AND m.molecule_id IN (
    SELECT DISTINCT b.molecule_id
    FROM bond b
    WHERE b.bond_type = 'single'
  )
  GROUP BY m.molecule_id
)",0,1,1.312,334,126,"SELECT AVG(oxygen_count) AS average_oxygen_atoms FROM (SELECT m.molecule_id, COUNT(a.id) AS oxygen_count FROM molecule AS m JOIN atom AS a ON m.molecule_id = a.compound_id WHERE a.element = 'O' AND m.molecule_id IN (SELECT DISTINCT b.compound_id FROM bond AS b WHERE b.connection_type = 'single') GROUP BY m.molecule_id)",ast,valid,0,1.2646,500,109,anthropic
evo_cr_00198,COLUMN_RENAME,toxicology,198,On average how many carcinogenic molecules are single bonded?,0,"SELECT AVG(single_bond_count)
FROM (
  SELECT molecule_id, COUNT(*) as single_bond_count
  FROM bond
  WHERE bond_type = 'single'
  GROUP BY molecule_id
)
WHERE molecule_id IN (
  SELECT molecule_id
  FROM molecule
  WHERE label = 'carcinogenic'
)
```

Wait, let me reconsider. The question asks ""on average how many carcinogenic molecules are single bonded"" - this could mean the average number of single bonds per carcinogenic molecule.

```sql
SELECT AVG(single_bond_count)
FROM (
  SELECT m.molecule_id, COUNT(b.bond_id) as single_bond_count
  FROM molecule m
  LEFT JOIN bond b ON m.molecule_id = b.molecule_id AND b.bond_type = 'single'
  WHERE m.label = 'carcinogenic'
  GROUP BY m.molecule_id
)",0,2.4611,146,233,"SELECT AVG(single_bond_count)
FROM (
  SELECT m.compound_id, COUNT(DISTINCT b.connection_id) as single_bond_count
  FROM molecule m
  JOIN bond b ON m.compound_id = b.compound_id
  WHERE m.label = 'carcinogenic' AND b.link_type = 'single'
  GROUP BY m.compound_id
)",0,1.4706,146,103,"SELECT AVG(single_bond_count)
FROM (
  SELECT m.molecule_id, COUNT(b.bond_id) as single_bond_count
  FROM molecule m
  LEFT JOIN bond b ON m.molecule_id = b.molecule_id AND b.bond_type = 'single'
  WHERE m.label = 'carcinogenic'
  GROUP BY m.molecule_id
)",0,1,1.3603,456,102,"SELECT AVG(single_bond_count)
FROM (
  SELECT m.compound_id, COUNT(b.connection_id) as single_bond_count
  FROM molecule m
  LEFT JOIN bond b ON m.compound_id = b.compound_id AND b.link_type = 'single'
  WHERE m.label = 'carcinogenic'
  GROUP BY m.compound_id
)",parse_error,valid,0,1.4049,732,102,anthropic
evo_tm_00002,TABLE_MERGE,california_schools,2,Please list the zip code of all the charter schools in Fresno County Office of Education.,0,"SELECT DISTINCT Zip
FROM schools
WHERE Charter = 1
AND County = 'Fresno'
AND EdOpsName = 'County Office of Education'",0,1.1817,668,46,"SELECT DISTINCT Zip
FROM merged_table
WHERE County Name = 'Fresno County Office of Education'
AND Charter School (Y/N) = 1
AND Zip IS NOT NULL",0,1.2807,660,52,"SELECT DISTINCT Zip
FROM schools
WHERE Charter = 1
AND County = 'Fresno'
AND EdOpsName = 'County Office of Education'",0,1,0.9308,746,41,SELECT DISTINCT Zip FROM merged_table WHERE Charter = 1 AND County = 'Fresno' AND EdOpsName = 'County Office of Education',ast,silent_failure_suspected,0,1.5919,846,45,anthropic
evo_tm_00003,TABLE_MERGE,california_schools,3,What is the unabbreviated mailing street address of the school with the highest FRPM count for K-12 students?,1,"SELECT MailStreet
FROM schools
WHERE CDSCode = (
  SELECT CDSCode
  FROM frpm
  WHERE ""FRPM Count (K-12)"" = (
    SELECT MAX(""FRPM Count (K-12)"")
    FROM frpm
  )
  LIMIT 1
)",0,1.6467,677,79,"SELECT MailStreet
FROM merged_table
WHERE ""FRPM Count (K-12)"" = (
  SELECT MAX(""FRPM Count (K-12)"")
  FROM merged_table
  WHERE ""FRPM Count (K-12)"" IS NOT NULL
)
LIMIT 1",1,1.3963,669,75,"SELECT MailStreet
FROM schools
WHERE CDSCode = (
  SELECT CDSCode
  FROM frpm
  WHERE ""FRPM Count (K-12)"" = (
    SELECT MAX(""FRPM Count (K-12)"")
    FROM frpm
  )
  LIMIT 1
)",0,1,1.2581,788,79,"SELECT MailStreet FROM merged_table WHERE CDSCode = (SELECT CDSCode FROM merged_table WHERE ""FRPM Count (K-12)"" = (SELECT MAX(""FRPM Count (K-12)"") FROM merged_table) LIMIT 1)",ast,silent_failure_suspected,1,1.3275,875,67,anthropic
evo_tm_00004,TABLE_MERGE,california_schools,4,Please list the phone numbers of the direct charter-funded schools that are opened after 2000/1/1.,0,"SELECT DISTINCT Phone
FROM schools
WHERE Charter = 1
AND FundingType = 'Direct'
AND OpenDate > '2000-01-01'
AND Phone IS NOT NULL",0,1.4115,673,51,"SELECT DISTINCT Phone
FROM merged_table
WHERE Charter = 1
AND FundingType = 'Direct'
AND OpenDate > 946684800
AND Phone IS NOT NULL",0,1.4839,665,50,"SELECT DISTINCT Phone
FROM schools
WHERE Charter = 1
AND FundingType = 'Direct'
AND OpenDate > '2000-01-01'
AND Phone IS NOT NULL",0,1,1.0929,756,46,SELECT DISTINCT Phone FROM merged_table WHERE Charter = 1 AND FundingType = 'Direct' AND OpenDate > '2000-01-01' AND Phone IS NOT NULL,ast,silent_failure_suspected,0,1.2546,855,49,anthropic
evo_tm_00005,TABLE_MERGE,california_schools,5,How many schools with an average score in Math greater than 400 in the SAT test are exclusively virtual?,0,"SELECT COUNT(DISTINCT s.CDSCode)
FROM schools s
INNER JOIN satscores ss ON s.CDSCode = ss.cds
WHERE ss.AvgScrMath > 400
AND s.Virtual = 'Y'",0,1.2513,672,66,"SELECT COUNT(DISTINCT School)
FROM merged_table
WHERE AvgScrMath > 400
AND Virtual = 'Y'",0,1.7655,668,40,"SELECT COUNT(DISTINCT ss.cds)
FROM satscores ss
WHERE ss.AvgScrMath > 400
AND ss.sname IN (
  SELECT School FROM schools WHERE Virtual = 'Y'
)",0,1,1.4927,770,56,SELECT COUNT(DISTINCT CDSCode) FROM merged_table WHERE AvgScrMath > 400 AND Virtual = 'Y',ast,silent_failure_suspected,0,1.1101,814,40,anthropic
evo_tm_00344,TABLE_MERGE,card_games,344,List all the mythic rarity print cards banned in gladiator format.,0,"SELECT DISTINCT c.name, c.setCode, c.rarity
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.rarity = 'mythic'
AND l.format = 'gladiator'
AND l.status = 'banned'
ORDER BY c.name",0,1.7397,677,82,"SELECT DISTINCT c.name, c.setCode, c.rarity
FROM cards_legalities c
WHERE c.rarity = 'Mythic'
AND c.format = 'Gladiator'
AND c.status = 'Banned'
ORDER BY c.name",0,1.6606,669,75,"SELECT DISTINCT c.name, c.setCode, c.rarity
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.rarity = 'Mythic'
AND l.format = 'Gladiator'
AND l.status = 'Banned'
ORDER BY c.name",0,1,1.8185,790,84,"SELECT DISTINCT name, setCode, rarity FROM cards_legalities WHERE rarity = 'mythic' AND format = 'gladiator' AND status = 'banned' ORDER BY name",ast,silent_failure_suspected,0,1.4275,888,51,anthropic
evo_tm_00345,TABLE_MERGE,card_games,345,"For artifact type of cards that do not have multiple faces on the same card, state its legalities status for vintage play format.",0,"SELECT c.name, l.status
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.types LIKE '%Artifact%'
AND c.layout NOT IN ('transform', 'modal_dfc', 'meld', 'double_faced_token')
AND l.format = 'Vintage'",0,1.881,687,86,"SELECT DISTINCT cl.status
FROM cards_legalities cl
WHERE cl.types LIKE '%Artifact%'
  AND cl.layout NOT IN ('transform', 'modal_dfc', 'meld', 'double_faced_token')
  AND cl.format = 'Vintage'",0,1.977,691,76,"SELECT c.name, l.status
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.types LIKE '%Artifact%'
AND c.layout NOT IN ('transform', 'modal_dfc', 'meld', 'double_faced_token')
AND l.format = 'Vintage'",0,1,1.8279,805,86,"SELECT c.name, c.status FROM cards_legalities AS c WHERE c.types LIKE '%Artifact%' AND NOT c.layout IN ('transform', 'modal_dfc', 'meld', 'double_faced_token') AND c.format = 'Vintage'",ast,valid,0,1.5832,855,73,anthropic
